mass_A
t,x,y
1.316941667E2,-1.059239785E-1,-1.164214012E-1
1.316983333E2,-1.092429822E-1,-1.077551014E-1
1.317025000E2,-1.121487871E-1,-1.012808192E-1
1.317066667E2,-1.140988395E-1,-9.289642453E-2
1.317108333E2,-1.164906443E-1,-8.535281001E-2
1.317150000E2,-1.192673058E-1,-7.743614799E-2
1.317191667E2,-1.210409781E-1,-7.064099031E-2
1.317233333E2,-1.227400408E-1,-6.376886129E-2
1.317275000E2,-1.244426463E-1,-5.666936100E-2
1.317316667E2,-1.263678994E-1,-4.987656517E-2
1.317358333E2,-1.279142003E-1,-4.307786472E-2
1.317400000E2,-1.293053777E-1,-3.650417370E-2
1.317441667E2,-1.303022509E-1,-3.090985355E-2
1.317483333E2,-1.318438282E-1,-2.441431480E-2
1.317525000E2,-1.325363589E-1,-1.889106139E-2
1.317566667E2,-1.340684888E-1,-1.300184600E-2
1.317608333E2,-1.346875909E-1,-7.325830827E-3
1.317650000E2,-1.356004073E-1,-2.260862711E-3
1.317691667E2,-1.358334717E-1,2.966314545E-3
1.317733333E2,-1.368884216E-1,7.422597444E-3
1.317775000E2,-1.379516379E-1,1.240941330E-2
1.317816667E2,-1.380982836E-1,1.695565768E-2
1.317858333E2,-1.387067574E-1,2.194955906E-2
1.317900000E2,-1.391435746E-1,2.565738511E-2
1.317941667E2,-1.389787922E-1,2.967782023E-2
1.317983333E2,-1.397246758E-1,3.375987471E-2
1.318025000E2,-1.394024079E-1,3.740371956E-2
1.318066667E2,-1.391476640E-1,4.051585054E-2
1.318108333E2,-1.392718722E-1,4.362207691E-2
1.318150000E2,-1.387092430E-1,4.643576988E-2
1.318191667E2,-1.379770309E-1,4.917168921E-2
1.318233333E2,-1.380246331E-1,5.222675505E-2
1.318275000E2,-1.368550141E-1,5.457704302E-2
1.318316667E2,-1.364956232E-1,5.731678643E-2
1.318358333E2,-1.356513482E-1,5.990325305E-2
1.318400000E2,-1.346375113E-1,6.192944976E-2
1.318441667E2,-1.341010425E-1,6.362654445E-2
1.318483333E2,-1.328372474E-1,6.509372395E-2
1.318525000E2,-1.321399857E-1,6.679332402E-2
1.318566667E2,-1.318396956E-1,6.816507476E-2
1.318608333E2,-1.307329354E-1,6.938855947E-2
1.318650000E2,-1.296199117E-1,7.021006183E-2
1.318691667E2,-1.283435897E-1,7.087327663E-2
1.318733333E2,-1.278687270E-1,7.136317159E-2
1.318775000E2,-1.274705028E-1,7.161062445E-2
1.318816667E2,-1.269127382E-1,7.194097916E-2
1.318858333E2,-1.264328648E-1,7.210928824E-2
1.318900000E2,-1.257105493E-1,7.220095893E-2
1.318941667E2,-1.244995915E-1,7.189816340E-2
1.318983333E2,-1.233652721E-1,7.135292578E-2
1.319025000E2,-1.226266715E-1,7.039944236E-2
1.319066667E2,-1.216431236E-1,6.920852761E-2
1.319108333E2,-1.210502837E-1,6.728778117E-2
1.319150000E2,-1.199021847E-1,6.585818239E-2
1.319191667E2,-1.188432510E-1,6.499010620E-2
1.319233333E2,-1.169715838E-1,6.357178163E-2
1.319275000E2,-1.152556987E-1,6.182936580E-2
1.319316667E2,-1.132898554E-1,5.952793275E-2
1.319358333E2,-1.119696893E-1,5.737727112E-2
1.319400000E2,-1.102174762E-1,5.330335768E-2
1.319441667E2,-1.093055559E-1,5.154841495E-2
1.319483333E2,-1.078058064E-1,4.819431166E-2
1.319525000E2,-1.064718607E-1,4.515928887E-2
1.319566667E2,-1.052245748E-1,4.252499573E-2
1.319608333E2,-1.032499627E-1,3.966078740E-2
1.319650000E2,-1.009541178E-1,3.508794015E-2
1.319691667E2,-9.997465925E-2,3.074674463E-2
1.319733333E2,-9.953162864E-2,2.832213687E-2
1.319775000E2,-9.938141560E-2,2.518377594E-2
1.319816667E2,-9.951455084E-2,2.072393169E-2
1.319858333E2,-1.011891065E-1,1.765845125E-2
1.319900000E2,-1.016434672E-1,1.430804431E-2
1.319941667E2,-1.015756039E-1,9.952644855E-3
1.319983333E2,-1.030365353E-1,6.181302324E-3
1.320025000E2,-1.034814267E-1,2.223165229E-3
1.320066667E2,-1.034151417E-1,-2.030945867E-3
1.320108333E2,-1.036369395E-1,-7.302675203E-3
1.320150000E2,-1.032604360E-1,-1.175704672E-2
1.320191667E2,-1.038369023E-1,-1.572327598E-2
1.320233333E2,-1.046427618E-1,-2.135257025E-2
1.320275000E2,-1.045652091E-1,-2.632983404E-2
1.320316667E2,-1.043580456E-1,-3.143273144E-2
1.320358333E2,-1.034988516E-1,-3.741904122E-2
1.320400000E2,-1.032857226E-1,-4.290480507E-2
1.320441667E2,-1.029549140E-1,-4.775046964E-2
