mass_A
t,x,y
1.311062500E2,2.292088140E-1,4.223855676E-1
1.311104167E2,2.297603641E-1,4.223144844E-1
1.311145833E2,2.304681122E-1,4.223241986E-1
1.311187500E2,2.314150145E-1,4.221012348E-1
1.311229167E2,2.327551101E-1,4.218836678E-1
1.311270833E2,2.333088190E-1,4.216553073E-1
1.311312500E2,2.342557212E-1,4.214323435E-1
1.311354167E2,2.348869894E-1,4.212837009E-1
1.311395833E2,2.356766143E-1,4.210585784E-1
1.311437500E2,2.365459572E-1,4.207558966E-1
1.311479167E2,2.377287755E-1,4.205361709E-1
1.311520833E2,2.386756777E-1,4.203132071E-1
1.311562500E2,2.396193419E-1,4.203261593E-1
1.311604167E2,2.410369969E-1,4.201883104E-1
1.311645833E2,2.415874677E-1,4.201958658E-1
1.311687500E2,2.430072814E-1,4.199007395E-1
1.311729167E2,2.458436707E-1,4.195464028E-1
1.311770833E2,2.465568156E-1,4.191629236E-1
1.311812500E2,2.476588365E-1,4.190993959E-1
1.311854167E2,2.484495408E-1,4.187956347E-1
1.311895833E2,2.497917952E-1,4.184207903E-1
1.311937500E2,2.510543315E-1,4.181235053E-1
1.311979167E2,2.527122199E-1,4.176743396E-1
1.312020833E2,2.540555537E-1,4.172208565E-1
1.312062500E2,2.555583235E-1,4.166122548E-1
1.312104167E2,2.573778067E-1,4.158506932E-1
1.312145833E2,2.598985619E-1,4.155706778E-1
1.312187500E2,2.615596885E-1,4.148855961E-1
1.312229167E2,2.631410969E-1,4.142780737E-1
1.312270833E2,2.655099716E-1,4.136027062E-1
1.312312500E2,2.670903007E-1,4.130738225E-1
1.312354167E2,2.691554142E-1,4.116077508E-1
1.312395833E2,2.708923208E-1,4.116360456E-1
1.312437500E2,2.728873989E-1,4.106725025E-1
1.312479167E2,2.741568411E-1,4.096329380E-1
1.312520833E2,2.772150544E-1,4.082215545E-1
1.312562500E2,2.786093427E-1,4.077121977E-1
1.312604167E2,2.800054441E-1,4.070707422E-1
1.312645833E2,2.823362082E-1,4.057154359E-1
1.312687500E2,2.846036427E-1,4.041610751E-1
1.312729167E2,2.868023082E-1,4.028039557E-1
1.312770833E2,2.897347688E-1,4.009284139E-1
1.312812500E2,2.927314655E-1,3.991858773E-1
1.312854167E2,2.941963359E-1,3.983471804E-1
1.312895833E2,2.965904297E-1,3.971909287E-1
1.312937500E2,2.993935113E-1,3.951154257E-1
1.312979167E2,3.039211278E-1,3.925350988E-1
1.313020833E2,3.060609964E-1,3.906486782E-1
1.313062500E2,3.087383253E-1,3.881090169E-1
1.313104167E2,3.112697911E-1,3.862246864E-1
1.313145833E2,3.138881005E-1,3.843685565E-1
1.313187500E2,3.168010883E-1,3.814653227E-1
1.313229167E2,3.200672779E-1,3.783567070E-1
1.313270833E2,3.219283534E-1,3.755091117E-1
1.313312500E2,3.250534546E-1,3.724686361E-1
